trial_nr,Participant Public ID,Participant Private ID,t_response,choice,rt,gain,loss,score tally
80,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,560,1,1,99
81,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,520,0,0,99
82,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,414,1,0,100
83,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,321,0,0,100
84,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,648,1,0,101
85,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,565,1,1,101
86,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,499,1,1,101
87,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,393,0,1,100
88,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,377,1,1,100
89,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,181,0,1,99
90,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,403,1,1,99
91,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,1536,1,1,99
92,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,431,0,0,99
93,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,479,0,1,98
94,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,307,0,0,98
95,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,393,0,1,97
96,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,346,0,1,96
97,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,545,1,0,97
98,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,465,0,1,96
99,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,361,1,0,97
100,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,455,0,0,97
101,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,324,1,1,97
102,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,340,1,0,98
103,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,468,1,1,98
104,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,286,1,1,98
105,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,457,0,1,97
106,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,384,1,0,98
107,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,503,0,0,98
108,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,760,1,1,98
109,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,465,0,0,98
110,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,431,0,0,98
111,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,283,1,1,98
112,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,637,1,1,98
113,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,348,1,1,98
114,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,600,1,1,98
115,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,1610,1,0,99
116,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,517,1,1,99
117,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,467,0,0,99
118,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,425,1,1,99
119,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,331,1,1,99
120,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,554,1,1,99
121,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,133,1,0,100
122,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,1044,1,0,101
123,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,665,0,0,101
124,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,363,1,1,101
125,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,524,0,0,101
126,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,374,0,1,100
127,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,382,1,1,100
128,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,406,0,0,100
129,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,1057,0,1,99
130,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,527,0,1,98
131,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,444,1,1,98
132,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,1414,1,1,98
133,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,1781,0,1,97
134,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,490,1,1,97
135,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,729,1,1,97
136,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,835,0,1,96
137,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,494,1,1,96
138,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,820,1,0,97
139,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,1014,0,0,97
140,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,692,1,0,98
141,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,428,0,1,97
142,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,446,0,1,96
143,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,431,1,0,97
144,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,1048,1,1,97
145,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,280,0,1,96
146,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,1287,1,1,96
147,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,439,0,0,96
148,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,279,1,0,97
149,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,884,1,0,98
150,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,920,1,0,99
151,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,428,0,1,98
152,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,347,0,1,97
153,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,543,1,0,98
154,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,731,0,0,98
155,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,736,1,0,99
156,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,343,1,0,100
157,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,783,1,1,100
158,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,356,1,1,100
159,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,513,0,1,99
160,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,370,1,1,99
161,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,445,1,1,99
162,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,893,0,0,99
163,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,472,0,0,99
164,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,609,1,0,100
165,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,1557,0,1,99
166,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,322,0,0,99
167,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,854,1,0,100
168,5fd34780df1d9f01792a5c44,8938703,1.69E+12,,,,,100
169,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,1127,1,1,100
170,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,760,1,0,101
171,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,700,0,1,100
172,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,431,0,0,100
173,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,409,1,0,101
174,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,423,0,1,100
175,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,367,0,0,100
176,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,578,1,0,101
177,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,417,1,1,101
178,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,1439,1,1,101
179,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,378,0,0,101
180,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,313,1,1,101
181,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,270,1,1,101
182,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,961,0,1,100
183,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,60,1,1,100
184,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,378,1,0,101
185,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,405,0,0,101
186,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,608,1,0,102
187,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,309,1,1,102
188,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,336,1,1,102
189,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,479,1,0,103
190,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,1081,0,0,103
191,5fd34780df1d9f01792a5c44,8938703,1.69E+12,1,509,0,0,103
192,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,416,1,0,104
193,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,638,1,0,105
194,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,434,0,0,105
195,5fd34780df1d9f01792a5c44,8938703,1.69E+12,2,499,0,0,105
196,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,290,1,0,106
197,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,478,1,0,107
198,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,2192,1,0,108
199,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,785,1,0,109
200,5fd34780df1d9f01792a5c44,8938703,1.69E+12,0,652,1,0,110
1,607f441b91a96d298ca2d347,8938704,1.69E+12,1,1659,1,0,101
2,607f441b91a96d298ca2d347,8938704,1.69E+12,1,619,1,0,102
3,607f441b91a96d298ca2d347,8938704,1.69E+12,1,556,1,0,103
4,607f441b91a96d298ca2d347,8938704,1.69E+12,1,532,1,0,104
5,607f441b91a96d298ca2d347,8938704,1.69E+12,1,815,1,0,105
6,607f441b91a96d298ca2d347,8938704,1.69E+12,1,520,0,0,105
7,607f441b91a96d298ca2d347,8938704,1.69E+12,1,283,1,0,106
8,607f441b91a96d298ca2d347,8938704,1.69E+12,1,228,1,0,107
9,607f441b91a96d298ca2d347,8938704,1.69E+12,1,317,1,0,108
10,607f441b91a96d298ca2d347,8938704,1.69E+12,1,586,1,0,109
11,607f441b91a96d298ca2d347,8938704,1.69E+12,1,389,0,0,109
12,607f441b91a96d298ca2d347,8938704,1.69E+12,1,265,0,0,109
13,607f441b91a96d298ca2d347,8938704,1.69E+12,1,50,1,0,110
14,607f441b91a96d298ca2d347,8938704,1.69E+12,1,155,1,0,111
15,607f441b91a96d298ca2d347,8938704,1.69E+12,1,81,1,0,112
16,607f441b91a96d298ca2d347,8938704,1.69E+12,1,655,1,0,113
17,607f441b91a96d298ca2d347,8938704,1.69E+12,1,380,1,0,114
18,607f441b91a96d298ca2d347,8938704,1.69E+12,1,379,0,0,114
19,607f441b91a96d298ca2d347,8938704,1.69E+12,1,284,1,0,115
20,607f441b91a96d298ca2d347,8938704,1.69E+12,1,575,0,0,115
21,607f441b91a96d298ca2d347,8938704,1.69E+12,1,316,1,0,116
22,607f441b91a96d298ca2d347,8938704,1.69E+12,1,331,1,0,117
23,607f441b91a96d298ca2d347,8938704,1.69E+12,1,472,0,0,117
24,607f441b91a96d298ca2d347,8938704,1.69E+12,1,284,0,0,117
25,607f441b91a96d298ca2d347,8938704,1.69E+12,1,235,0,0,117
26,607f441b91a96d298ca2d347,8938704,1.69E+12,1,732,0,1,116
27,607f441b91a96d298ca2d347,8938704,1.69E+12,2,2727,0,1,115
28,607f441b91a96d298ca2d347,8938704,1.69E+12,2,624,1,1,115
29,607f441b91a96d298ca2d347,8938704,1.69E+12,1,440,0,0,115
30,607f441b91a96d298ca2d347,8938704,1.69E+12,1,55,0,1,114
31,607f441b91a96d298ca2d347,8938704,1.69E+12,0,292,0,0,114
32,607f441b91a96d298ca2d347,8938704,1.69E+12,0,232,0,0,114
33,607f441b91a96d298ca2d347,8938704,1.69E+12,0,434,0,0,114
34,607f441b91a96d298ca2d347,8938704,1.69E+12,0,355,1,0,115
35,607f441b91a96d298ca2d347,8938704,1.69E+12,0,293,1,0,116
36,607f441b91a96d298ca2d347,8938704,1.69E+12,0,223,0,0,116
37,607f441b91a96d298ca2d347,8938704,1.69E+12,0,256,0,0,116
38,607f441b91a96d298ca2d347,8938704,1.69E+12,1,254,1,0,117
39,607f441b91a96d298ca2d347,8938704,1.69E+12,1,207,1,1,117
40,607f441b91a96d298ca2d347,8938704,1.69E+12,1,217,0,0,117
41,607f441b91a96d298ca2d347,8938704,1.69E+12,2,1452,0,0,117
42,607f441b91a96d298ca2d347,8938704,1.69E+12,2,271,1,1,117
43,607f441b91a96d298ca2d347,8938704,1.69E+12,2,99,0,1,116
44,607f441b91a96d298ca2d347,8938704,1.69E+12,1,245,0,0,116
45,607f441b91a96d298ca2d347,8938704,1.69E+12,1,350,0,1,115
46,607f441b91a96d298ca2d347,8938704,1.69E+12,1,243,0,1,114
47,607f441b91a96d298ca2d347,8938704,1.69E+12,0,100,0,0,114
48,607f441b91a96d298ca2d347,8938704,1.69E+12,0,394,1,1,114
49,607f441b91a96d298ca2d347,8938704,1.69E+12,0,54,0,0,114
50,607f441b91a96d298ca2d347,8938704,1.69E+12,0,147,0,1,113
51,607f441b91a96d298ca2d347,8938704,1.69E+12,2,580,0,1,112
52,607f441b91a96d298ca2d347,8938704,1.69E+12,2,243,0,1,111
53,607f441b91a96d298ca2d347,8938704,1.69E+12,2,127,0,1,110
54,607f441b91a96d298ca2d347,8938704,1.69E+12,2,182,1,1,110
55,607f441b91a96d298ca2d347,8938704,1.69E+12,2,245,1,0,111
56,607f441b91a96d298ca2d347,8938704,1.69E+12,2,127,1,0,112
57,607f441b91a96d298ca2d347,8938704,1.69E+12,2,228,1,1,112
58,607f441b91a96d298ca2d347,8938704,1.69E+12,1,232,0,0,112
59,607f441b91a96d298ca2d347,8938704,1.69E+12,1,88,0,0,112
60,607f441b91a96d298ca2d347,8938704,1.69E+12,1,216,0,0,112
61,607f441b91a96d298ca2d347,8938704,1.69E+12,1,137,0,1,111
62,607f441b91a96d298ca2d347,8938704,1.69E+12,0,730,0,0,111
63,607f441b91a96d298ca2d347,8938704,1.69E+12,1,72,0,0,111
64,607f441b91a96d298ca2d347,8938704,1.69E+12,0,117,0,1,110
65,607f441b91a96d298ca2d347,8938704,1.69E+12,1,279,0,0,110
66,607f441b91a96d298ca2d347,8938704,1.69E+12,1,489,0,1,109
67,607f441b91a96d298ca2d347,8938704,1.69E+12,2,399,1,0,110
68,607f441b91a96d298ca2d347,8938704,1.69E+12,2,107,1,1,110
69,607f441b91a96d298ca2d347,8938704,1.69E+12,2,468,0,0,110
70,607f441b91a96d298ca2d347,8938704,1.69E+12,2,150,0,0,110
71,607f441b91a96d298ca2d347,8938704,1.69E+12,2,534,1,1,110
72,607f441b91a96d298ca2d347,8938704,1.69E+12,0,403,1,0,111
73,607f441b91a96d298ca2d347,8938704,1.69E+12,0,207,1,0,112
74,607f441b91a96d298ca2d347,8938704,1.69E+12,0,232,1,0,113
75,607f441b91a96d298ca2d347,8938704,1.69E+12,0,103,0,1,112
76,607f441b91a96d298ca2d347,8938704,1.69E+12,0,215,0,0,112
77,607f441b91a96d298ca2d347,8938704,1.69E+12,0,209,0,1,111
78,607f441b91a96d298ca2d347,8938704,1.69E+12,0,93,1,1,111
79,607f441b91a96d298ca2d347,8938704,1.69E+12,0,184,0,1,110
80,607f441b91a96d298ca2d347,8938704,1.69E+12,1,136,0,0,110
81,607f441b91a96d298ca2d347,8938704,1.69E+12,1,217,0,0,110
82,607f441b91a96d298ca2d347,8938704,1.69E+12,1,146,0,0,110
83,607f441b91a96d298ca2d347,8938704,1.69E+12,1,154,0,0,110
84,607f441b91a96d298ca2d347,8938704,1.69E+12,1,168,0,1,109
85,607f441b91a96d298ca2d347,8938704,1.69E+12,1,220,1,0,110
86,607f441b91a96d298ca2d347,8938704,1.69E+12,1,700,1,0,111
87,607f441b91a96d298ca2d347,8938704,1.69E+12,1,266,0,0,111
88,607f441b91a96d298ca2d347,8938704,1.69E+12,2,987,1,1,111
89,607f441b91a96d298ca2d347,8938704,1.69E+12,2,297,0,1,110
90,607f441b91a96d298ca2d347,8938704,1.69E+12,0,95,1,1,110
91,607f441b91a96d298ca2d347,8938704,1.69E+12,0,105,0,1,109
92,607f441b91a96d298ca2d347,8938704,1.69E+12,1,32,0,1,108
93,607f441b91a96d298ca2d347,8938704,1.69E+12,1,160,0,1,107
94,607f441b91a96d298ca2d347,8938704,1.69E+12,2,679,1,0,108
95,607f441b91a96d298ca2d347,8938704,1.69E+12,2,233,1,1,108
96,607f441b91a96d298ca2d347,8938704,1.69E+12,2,438,1,0,109
97,607f441b91a96d298ca2d347,8938704,1.69E+12,2,571,1,1,109
98,607f441b91a96d298ca2d347,8938704,1.69E+12,2,1032,0,1,108
99,607f441b91a96d298ca2d347,8938704,1.69E+12,2,461,0,1,107
100,607f441b91a96d298ca2d347,8938704,1.69E+12,2,619,1,1,107
101,607f441b91a96d298ca2d347,8938704,1.69E+12,1,211,0,0,107
102,607f441b91a96d298ca2d347,8938704,1.69E+12,1,288,0,0,107
103,607f441b91a96d298ca2d347,8938704,1.69E+12,1,52,0,0,107
104,607f441b91a96d298ca2d347,8938704,1.69E+12,1,99,0,1,106
105,607f441b91a96d298ca2d347,8938704,1.69E+12,1,259,0,1,105
106,607f441b91a96d298ca2d347,8938704,1.69E+12,1,241,0,0,105
107,607f441b91a96d298ca2d347,8938704,1.69E+12,1,12,0,1,104
108,607f441b91a96d298ca2d347,8938704,1.69E+12,0,35,0,0,104
109,607f441b91a96d298ca2d347,8938704,1.69E+12,0,48,1,1,104
110,607f441b91a96d298ca2d347,8938704,1.69E+12,0,144,1,1,104
111,607f441b91a96d298ca2d347,8938704,1.69E+12,0,22,0,1,103
112,607f441b91a96d298ca2d347,8938704,1.69E+12,0,140,0,1,102
113,607f441b91a96d298ca2d347,8938704,1.69E+12,0,185,1,1,102
114,607f441b91a96d298ca2d347,8938704,1.69E+12,0,224,1,0,103
115,607f441b91a96d298ca2d347,8938704,1.69E+12,0,143,0,0,103
116,607f441b91a96d298ca2d347,8938704,1.69E+12,2,816,1,1,103
117,607f441b91a96d298ca2d347,8938704,1.69E+12,1,212,0,0,103
118,607f441b91a96d298ca2d347,8938704,1.69E+12,1,137,1,1,103
119,607f441b91a96d298ca2d347,8938704,1.69E+12,1,28,0,1,102
120,607f441b91a96d298ca2d347,8938704,1.69E+12,2,154,1,1,102
121,607f441b91a96d298ca2d347,8938704,1.69E+12,1,373,0,0,102
122,607f441b91a96d298ca2d347,8938704,1.69E+12,2,8,0,1,101
123,607f441b91a96d298ca2d347,8938704,1.69E+12,2,41,0,1,100
124,607f441b91a96d298ca2d347,8938704,1.69E+12,2,49,1,1,100
125,607f441b91a96d298ca2d347,8938704,1.69E+12,1,160,1,0,101
126,607f441b91a96d298ca2d347,8938704,1.69E+12,1,218,0,1,100
127,607f441b91a96d298ca2d347,8938704,1.69E+12,1,72,1,1,100
128,607f441b91a96d298ca2d347,8938704,1.69E+12,1,127,0,1,99
129,607f441b91a96d298ca2d347,8938704,1.69E+12,1,133,0,1,98
130,607f441b91a96d298ca2d347,8938704,1.69E+12,2,204,1,1,98
131,607f441b91a96d298ca2d347,8938704,1.69E+12,2,384,1,1,98
132,607f441b91a96d298ca2d347,8938704,1.69E+12,0,344,1,0,99
133,607f441b91a96d298ca2d347,8938704,1.69E+12,0,275,1,0,100
134,607f441b91a96d298ca2d347,8938704,1.69E+12,0,428,0,0,100
135,607f441b91a96d298ca2d347,8938704,1.69E+12,0,204,0,0,100
136,607f441b91a96d298ca2d347,8938704,1.69E+12,0,152,0,0,100
137,607f441b91a96d298ca2d347,8938704,1.69E+12,0,63,0,0,100
138,607f441b91a96d298ca2d347,8938704,1.69E+12,0,280,0,1,99
139,607f441b91a96d298ca2d347,8938704,1.69E+12,0,62,1,0,100
140,607f441b91a96d298ca2d347,8938704,1.69E+12,0,124,0,1,99
141,607f441b91a96d298ca2d347,8938704,1.69E+12,0,888,1,1,99
142,607f441b91a96d298ca2d347,8938704,1.69E+12,2,86,1,1,99
143,607f441b91a96d298ca2d347,8938704,1.69E+12,2,582,0,1,98
144,607f441b91a96d298ca2d347,8938704,1.69E+12,1,444,0,1,97
145,607f441b91a96d298ca2d347,8938704,1.69E+12,1,246,0,0,97
146,607f441b91a96d298ca2d347,8938704,1.69E+12,0,810,1,0,98
147,607f441b91a96d298ca2d347,8938704,1.69E+12,0,246,1,1,98
148,607f441b91a96d298ca2d347,8938704,1.69E+12,1,81,0,1,97
149,607f441b91a96d298ca2d347,8938704,1.69E+12,0,134,1,0,98
150,607f441b91a96d298ca2d347,8938704,1.69E+12,1,540,0,1,97
151,607f441b91a96d298ca2d347,8938704,1.69E+12,0,224,0,0,97
152,607f441b91a96d298ca2d347,8938704,1.69E+12,0,268,1,0,98
153,607f441b91a96d298ca2d347,8938704,1.69E+12,0,628,1,0,99
154,607f441b91a96d298ca2d347,8938704,1.69E+12,0,223,1,0,100
155,607f441b91a96d298ca2d347,8938704,1.69E+12,0,169,1,0,101
156,607f441b91a96d298ca2d347,8938704,1.69E+12,0,2596,1,0,102
157,607f441b91a96d298ca2d347,8938704,1.69E+12,0,836,1,1,102
158,607f441b91a96d298ca2d347,8938704,1.69E+12,1,1803,0,1,101
159,607f441b91a96d298ca2d347,8938704,1.69E+12,0,51,0,1,100
160,607f441b91a96d298ca2d347,8938704,1.69E+12,0,391,1,1,100
161,607f441b91a96d298ca2d347,8938704,1.69E+12,1,624,0,0,100
162,607f441b91a96d298ca2d347,8938704,1.69E+12,1,672,0,0,100
163,607f441b91a96d298ca2d347,8938704,1.69E+12,0,20,0,0,100
164,607f441b91a96d298ca2d347,8938704,1.69E+12,0,1508,1,0,101
165,607f441b91a96d298ca2d347,8938704,1.69E+12,0,74,0,1,100
166,607f441b91a96d298ca2d347,8938704,1.69E+12,0,43,1,0,101
167,607f441b91a96d298ca2d347,8938704,1.69E+12,0,1826,0,0,101
168,607f441b91a96d298ca2d347,8938704,1.69E+12,0,813,0,1,100
169,607f441b91a96d298ca2d347,8938704,1.69E+12,1,624,0,1,99
170,607f441b91a96d298ca2d347,8938704,1.69E+12,1,127,0,0,99
171,607f441b91a96d298ca2d347,8938704,1.69E+12,2,540,1,0,100
172,607f441b91a96d298ca2d347,8938704,1.69E+12,2,122,0,0,100
173,607f441b91a96d298ca2d347,8938704,1.69E+12,2,102,0,0,100
174,607f441b91a96d298ca2d347,8938704,1.69E+12,2,157,0,1,99
175,607f441b91a96d298ca2d347,8938704,1.69E+12,2,615,1,0,100
176,607f441b91a96d298ca2d347,8938704,1.69E+12,0,88,1,1,100
177,607f441b91a96d298ca2d347,8938704,1.69E+12,1,56,0,1,99
178,607f441b91a96d298ca2d347,8938704,1.69E+12,2,15,0,1,98
179,607f441b91a96d298ca2d347,8938704,1.69E+12,0,353,0,0,98
180,607f441b91a96d298ca2d347,8938704,1.69E+12,0,183,0,1,97
181,607f441b91a96d298ca2d347,8938704,1.69E+12,0,200,0,1,96
182,607f441b91a96d298ca2d347,8938704,1.69E+12,1,514,1,1,96
183,607f441b91a96d298ca2d347,8938704,1.69E+12,1,116,0,1,95
184,607f441b91a96d298ca2d347,8938704,1.69E+12,1,474,0,1,94
185,607f441b91a96d298ca2d347,8938704,1.69E+12,2,944,1,0,95
186,607f441b91a96d298ca2d347,8938704,1.69E+12,2,134,1,1,95
187,607f441b91a96d298ca2d347,8938704,1.69E+12,2,162,0,0,95
188,607f441b91a96d298ca2d347,8938704,1.69E+12,2,533,1,1,95
189,607f441b91a96d298ca2d347,8938704,1.69E+12,2,68,1,0,96
190,607f441b91a96d298ca2d347,8938704,1.69E+12,2,55,1,1,96
191,607f441b91a96d298ca2d347,8938704,1.69E+12,2,232,0,1,95
192,607f441b91a96d298ca2d347,8938704,1.69E+12,2,67,0,0,95
193,607f441b91a96d298ca2d347,8938704,1.69E+12,2,58,1,1,95
194,607f441b91a96d298ca2d347,8938704,1.69E+12,2,11,0,0,95
195,607f441b91a96d298ca2d347,8938704,1.69E+12,1,359,0,0,95
196,607f441b91a96d298ca2d347,8938704,1.69E+12,1,199,0,0,95
197,607f441b91a96d298ca2d347,8938704,1.69E+12,1,143,1,0,96
198,607f441b91a96d298ca2d347,8938704,1.69E+12,1,76,0,0,96
199,607f441b91a96d298ca2d347,8938704,1.69E+12,0,612,0,0,96
200,607f441b91a96d298ca2d347,8938704,1.69E+12,1,515,1,0,97
1,612266e2ea3c172619abba50,8938698,,,,,,100
2,612266e2ea3c172619abba50,8938698,1.69E+12,0,1174,0,1,99
3,612266e2ea3c172619abba50,8938698,1.69E+12,1,461,1,0,100
4,612266e2ea3c172619abba50,8938698,1.69E+12,2,350,0,0,100
5,612266e2ea3c172619abba50,8938698,1.69E+12,1,450,0,0,100
6,612266e2ea3c172619abba50,8938698,1.69E+12,2,1194,0,1,99
7,612266e2ea3c172619abba50,8938698,1.69E+12,0,286,0,0,99
8,612266e2ea3c172619abba50,8938698,1.69E+12,1,425,0,0,99
9,612266e2ea3c172619abba50,8938698,1.69E+12,1,384,0,0,99
10,612266e2ea3c172619abba50,8938698,1.69E+12,0,545,1,0,100
11,612266e2ea3c172619abba50,8938698,1.69E+12,0,262,1,0,101
12,612266e2ea3c172619abba50,8938698,1.69E+12,0,350,0,0,101
13,612266e2ea3c172619abba50,8938698,1.69E+12,0,1324,1,0,102
14,612266e2ea3c172619abba50,8938698,1.69E+12,0,275,1,0,103
15,612266e2ea3c172619abba50,8938698,1.69E+12,0,293,0,1,102
16,612266e2ea3c172619abba50,8938698,1.69E+12,1,442,0,0,102
17,612266e2ea3c172619abba50,8938698,1.69E+12,2,1177,1,1,102
18,612266e2ea3c172619abba50,8938698,1.69E+12,1,362,1,0,103
19,612266e2ea3c172619abba50,8938698,1.69E+12,1,261,0,0,103
20,612266e2ea3c172619abba50,8938698,1.69E+12,2,473,0,1,102
21,612266e2ea3c172619abba50,8938698,1.69E+12,1,349,0,0,102
22,612266e2ea3c172619abba50,8938698,1.69E+12,1,363,0,0,102
23,612266e2ea3c172619abba50,8938698,1.69E+12,1,261,1,0,103
24,612266e2ea3c172619abba50,8938698,1.69E+12,1,262,0,1,102
25,612266e2ea3c172619abba50,8938698,1.69E+12,0,314,1,0,103
26,612266e2ea3c172619abba50,8938698,1.69E+12,0,304,1,0,104
27,612266e2ea3c172619abba50,8938698,1.69E+12,0,352,0,0,104
28,612266e2ea3c172619abba50,8938698,1.69E+12,1,325,0,1,103
29,612266e2ea3c172619abba50,8938698,1.69E+12,2,753,1,1,103
30,612266e2ea3c172619abba50,8938698,1.69E+12,2,263,0,1,102
31,612266e2ea3c172619abba50,8938698,1.69E+12,0,281,0,0,102
32,612266e2ea3c172619abba50,8938698,1.69E+12,0,292,0,0,102
33,612266e2ea3c172619abba50,8938698,1.69E+12,0,388,0,0,102
34,612266e2ea3c172619abba50,8938698,1.69E+12,0,816,0,0,102
35,612266e2ea3c172619abba50,8938698,1.69E+12,0,385,0,1,101
36,612266e2ea3c172619abba50,8938698,1.69E+12,1,330,1,1,101
37,612266e2ea3c172619abba50,8938698,1.69E+12,2,338,0,0,101
38,612266e2ea3c172619abba50,8938698,1.69E+12,2,305,0,0,101
39,612266e2ea3c172619abba50,8938698,1.69E+12,2,396,1,1,101
40,612266e2ea3c172619abba50,8938698,1.69E+12,,,,,101
